,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec,ma_cat
1125,2019-06-02,36.16249999676037,-119.07916665599892,5.0,311.0,290.9216931216929,0.4872,0.94,0.3811358809471129,0
1126,2019-06-10,36.16249999676037,-119.07916665599892,5.0,310.2800000000001,290.9216931216929,0.4754,0.94,0.0,0
1127,2019-06-18,36.16249999676037,-119.07916665599892,5.0,315.88,290.9216931216929,0.4754,0.94,0.3813024163246155,0
1128,2019-06-02,36.270833330084,-119.1541666559922,5.0,309.52,290.9216931216929,0.5039,0.82,0.42896246910095215,0
1129,2019-06-10,36.270833330084,-119.1541666559922,8.0,309.3387698986973,290.9216931216929,0.5249,0.82,0.04272722452878952,1
1130,2019-06-18,36.270833330084,-119.1541666559922,5.0,314.2,290.9216931216929,0.5249,0.82,0.20734691619873047,0
1131,2019-06-02,36.42916666340315,-119.7291666559407,5.0,308.7,291.06,0.5589999999999999,0.79,0.14558354020118713,0
1132,2019-06-10,36.42916666340315,-119.7291666559407,5.0,313.94,290.9216931216929,0.4822,0.79,0.06907857954502106,0
1133,2019-06-18,36.42916666340315,-119.7291666559407,5.0,314.36,295.44,0.4822,0.79,0.04776959866285324,0
1134,2019-06-02,38.21249999657672,-121.98749998907171,5.0,298.12,287.3,0.3491,0.84,0.42961326241493225,0
1135,2019-06-10,38.21249999657672,-121.98749998907171,5.0,316.38,290.9216931216929,0.2433,0.84,0.07003411650657654,0
1136,2019-06-18,38.21249999657672,-121.98749998907171,5.0,309.3387698986973,287.04,0.2433,0.84,0.0,0
1137,2019-06-02,38.87916666318367,-121.97083332240656,5.0,304.7800000000001,290.9216931216929,0.5233,0.63,0.13935524225234985,0
1138,2019-06-10,38.87916666318367,-121.97083332240656,5.0,308.4000000000001,290.9216931216929,0.5764,0.63,0.0,0
1139,2019-06-18,38.87916666318367,-121.97083332240656,5.0,309.3387698986973,293.22,0.5764,0.63,0.0,0
1140,2019-06-02,38.94583332984436,-121.5624999891098,5.0,299.4000000000001,290.9216931216929,0.6862,0.74,0.9322986602783204,0
1141,2019-06-10,38.94583332984436,-121.5624999891098,5.0,295.46,290.9216931216929,0.6705,0.74,0.0,0
1142,2019-06-18,38.94583332984436,-121.5624999891098,5.0,307.92,293.12,0.6705,0.74,0.0,0
1143,2019-06-02,38.97083332984212,-121.48749998911651,5.0,299.8,290.9216931216929,0.6594,0.73,0.9322986602783204,0
1144,2019-06-10,38.97083332984212,-121.48749998911651,5.0,299.82,290.9216931216929,0.7762,0.73,0.0,0
1145,2019-06-18,38.97083332984212,-121.48749998911651,5.0,309.44,290.9216931216929,0.7762,0.73,0.0,0
1146,2019-06-02,39.02916666317023,-122.10416665572794,5.0,304.16,290.9216931216929,0.5317000000000001,0.82,0.13935524225234985,0
1147,2019-06-10,39.02916666317023,-122.10416665572794,5.0,305.26,288.06,0.5771000000000001,0.82,0.0,0
1148,2019-06-18,39.02916666317023,-122.10416665572794,5.0,309.3387698986973,295.8400000000001,0.5771000000000001,0.82,0.0,0
1149,2019-06-02,39.02083332983764,-122.11249998906051,5.0,302.64,290.9216931216929,0.4396000000000001,0.62,0.13935524225234985,0
1150,2019-06-10,39.02083332983764,-122.11249998906051,5.0,304.04,288.2,0.4161,0.62,0.0,0
1151,2019-06-18,39.02083332983764,-122.11249998906051,5.0,309.3387698986973,295.8400000000001,0.4161,0.62,0.0,0
1152,2019-06-02,39.02916666317023,-122.11249998906051,5.0,304.16,290.9216931216929,0.4276,0.69,0.13935524225234985,0
1153,2019-06-10,39.02916666317023,-122.11249998906051,5.0,303.54,288.16,0.4917,0.69,0.0,0
1154,2019-06-18,39.02916666317023,-122.11249998906051,5.0,309.3387698986973,296.04,0.4917,0.69,0.0,0
1155,2019-06-02,39.31249999647818,-121.99583332240431,5.0,300.98,291.22,0.4045,0.79,0.26119208335876465,0
1156,2019-06-10,39.31249999647818,-121.99583332240431,5.0,308.9000000000001,290.9216931216929,0.4619,0.79,0.0,0
1157,2019-06-18,39.31249999647818,-121.99583332240431,5.0,309.3387698986973,293.96,0.4619,0.79,0.0,0
1158,2019-06-02,39.72916666310753,-122.28749998904483,5.0,310.36,290.9216931216929,0.2732,0.67,0.7180651426315308,0
1159,2019-06-10,39.72916666310753,-122.28749998904483,9.0,320.1,290.9216931216929,0.2751,0.67,0.0,1
1160,2019-06-18,39.72916666310753,-122.28749998904483,9.0,309.3387698986973,297.86,0.2751,0.67,0.0,1
1161,2019-06-02,40.42916666304481,-120.81249998917698,5.0,297.48,281.72,0.5191,0.53,0.4727969169616699,0
1162,2019-06-10,40.42916666304481,-120.81249998917698,5.0,308.5,290.9216931216929,0.6669,0.53,0.0,0
1163,2019-06-18,40.42916666304481,-120.81249998917698,5.0,309.3387698986973,290.72,0.6669,0.53,0.0,0
1164,2019-06-02,37.804166663279965,-120.9291666558332,5.0,303.24,290.9216931216929,0.6225,0.71,0.0,0
1165,2019-06-10,37.804166663279965,-120.9291666558332,5.0,304.24,290.9216931216929,0.6302,0.71,0.0,0
1166,2019-06-18,37.804166663279965,-120.9291666558332,5.0,309.22,294.14,0.6302,0.71,0.07185612618923187,0
1167,2019-06-02,34.404166663584554,-118.99583332267305,5.0,309.3387698986973,290.9216931216929,0.3347,0.36,0.5079874396324158,0
1168,2019-06-10,34.404166663584554,-118.99583332267305,5.0,309.3387698986973,288.4000000000001,0.3054,0.36,0.0,0
1169,2019-06-18,34.404166663584554,-118.99583332267305,5.0,309.3387698986973,290.9216931216929,0.3054,0.36,0.0,0
1170,2019-06-02,34.137499996941784,-117.42916665614678,5.0,309.3387698986973,290.9216931216929,0.1866,0.52,0.0635128915309906,0
1171,2019-06-10,34.137499996941784,-117.42916665614678,5.0,309.3387698986973,295.12,0.1839,0.52,0.0,0
1172,2019-06-18,34.137499996941784,-117.42916665614678,5.0,312.56,290.9216931216929,0.1839,0.52,0.0,0
1173,2019-06-02,34.237499996932826,-118.37916665606166,5.0,309.3387698986973,290.9216931216929,0.1861,0.49,0.0,0
1174,2019-06-10,34.237499996932826,-118.37916665606166,5.0,309.3387698986973,290.9216931216929,0.1823,0.49,0.0,0
1175,2019-06-18,34.237499996932826,-118.37916665606166,5.0,309.3387698986973,288.62,0.1823,0.49,0.0,0
1176,2019-06-02,34.29583333026093,-118.80416665602355,5.0,309.3387698986973,290.9216931216929,0.2634,0.67,0.16426530480384827,0
1177,2019-06-10,34.29583333026093,-118.80416665602355,5.0,309.3387698986973,290.9216931216929,0.28200000000000003,0.67,0.0,0
1178,2019-06-18,34.29583333026093,-118.80416665602355,5.0,301.6,290.9216931216929,0.28200000000000003,0.67,0.0,0
1179,2019-06-02,36.5874999967223,-119.30416665597878,5.0,310.24,290.9216931216929,0.5286000000000001,0.81,0.19429126381874084,0
1180,2019-06-10,36.5874999967223,-119.30416665597878,5.0,309.3387698986973,290.9216931216929,0.6038,0.81,0.0,0
1181,2019-06-18,36.5874999967223,-119.30416665597878,5.0,315.2,290.9216931216929,0.6038,0.81,0.4317278861999512,0
1191,2019-06-02,35.970833330110885,-121.3041666557996,5.0,300.8400000000001,285.58,0.5285000000000001,0.91,0.11263272911310195,0
1192,2019-06-10,35.970833330110885,-121.3041666557996,9.0,314.54,283.48,0.4641,0.91,0.09439399838447572,1
1193,2019-06-18,35.970833330110885,-121.3041666557996,5.0,309.3387698986973,287.6,0.4641,0.91,0.0,0
1194,2019-06-02,35.970833330110885,-121.31249998913219,5.0,300.7,285.9000000000001,0.6004,0.8,0.11263272911310195,0
1195,2019-06-10,35.970833330110885,-121.31249998913219,9.0,313.94,283.94,0.5021,0.8,0.09439399838447572,1
1196,2019-06-18,35.970833330110885,-121.31249998913219,5.0,309.3387698986973,287.58,0.5021,0.8,0.0,0
1197,2019-06-02,37.38749999665063,-120.45416665587575,5.0,309.7,290.4000000000001,0.3557,0.91,0.0,0
1198,2019-06-10,37.38749999665063,-120.45416665587575,5.0,316.02,290.9216931216929,0.4578,0.91,0.0,0
1199,2019-06-18,37.38749999665063,-120.45416665587575,5.0,315.18,295.68,0.4578,0.91,0.0,0
1206,2019-06-02,38.937499996511775,-121.82916665575256,5.0,303.14,290.9216931216929,0.6687000000000001,0.54,0.4961047172546386,0
1207,2019-06-10,38.937499996511775,-121.82916665575256,5.0,306.92,290.9216931216929,0.5581,0.54,0.0,0
1208,2019-06-18,38.937499996511775,-121.82916665575256,5.0,309.24,293.3400000000001,0.5581,0.54,0.0,0
1209,2019-06-02,38.937499996511775,-121.83749998908516,5.0,303.14,290.9216931216929,0.5466,0.8,0.4961047172546386,0
1210,2019-06-10,38.937499996511775,-121.83749998908516,5.0,307.88,290.9216931216929,0.6963,0.8,0.0,0
1211,2019-06-18,38.937499996511775,-121.83749998908516,5.0,309.3387698986973,293.44,0.6963,0.8,0.0,0
1212,2019-06-02,38.94583332984436,-121.82916665575256,5.0,303.88,290.9216931216929,0.627,0.76,0.4961047172546386,0
1213,2019-06-10,38.94583332984436,-121.82916665575256,5.0,308.06,290.9216931216929,0.6689,0.76,0.0,0
1214,2019-06-18,38.94583332984436,-121.82916665575256,5.0,309.04,293.46,0.6689,0.76,0.0,0
1215,2019-06-02,38.94583332984436,-121.83749998908516,5.0,303.88,290.9216931216929,0.627,0.73,0.4961047172546386,0
1216,2019-06-10,38.94583332984436,-121.83749998908516,5.0,308.06,290.9216931216929,0.6689,0.73,0.0,0
1217,2019-06-18,38.94583332984436,-121.83749998908516,5.0,309.04,293.46,0.6689,0.73,0.0,0
1218,2019-06-02,38.987499996507296,-122.04583332239984,5.0,303.18,290.9216931216929,0.5972000000000001,0.78,0.13935524225234985,0
1219,2019-06-10,38.987499996507296,-122.04583332239984,5.0,305.7,288.48,0.5755,0.78,0.0,0
1220,2019-06-18,38.987499996507296,-122.04583332239984,5.0,309.3387698986973,294.06,0.5755,0.78,0.0,0
1221,2019-06-02,42.00416666290371,-121.68749998909858,5.0,302.52,290.9216931216929,0.4319,0.6572037914691943,0.2409372478723526,0
1222,2019-06-10,42.00416666290371,-121.68749998909858,5.0,309.5,279.88,0.4388,0.6572037914691943,0.0,0
1223,2019-06-18,42.00416666290371,-121.68749998909858,5.0,307.3,287.6,0.4388,0.6572037914691943,0.0,0
1224,2019-06-02,41.862499996249745,-122.72916665567196,5.0,305.52,290.94,0.6462,0.52,0.9658308029174804,0
1225,2019-06-10,41.862499996249745,-122.72916665567196,5.0,312.92,289.38,0.618,0.52,0.0,0
1226,2019-06-18,41.862499996249745,-122.72916665567196,8.0,305.9000000000001,292.52,0.618,0.52,0.0,1
1227,2019-06-02,41.854166662917144,-122.72916665567196,5.0,305.04,290.7800000000001,0.7104,0.54,0.9658308029174804,0
1228,2019-06-10,41.854166662917144,-122.72916665567196,5.0,307.76,289.5,0.6961,0.54,0.0,0
1229,2019-06-18,41.854166662917144,-122.72916665567196,5.0,305.24,292.06,0.6961,0.54,0.0,0
1230,2019-06-02,41.854166662917144,-122.72083332233936,5.0,305.2,290.98,0.6709999999999999,0.55,0.9658308029174804,0
1231,2019-06-10,41.854166662917144,-122.72083332233936,5.0,307.68,289.74,0.6535000000000001,0.55,0.0,0
1232,2019-06-18,41.854166662917144,-122.72083332233936,5.0,305.5,292.44,0.6535000000000001,0.55,0.0,0
1233,2019-06-02,40.07916666307617,-123.070833322308,5.0,296.42,290.9216931216929,0.513,0.55,0.17867770791053772,0
1234,2019-06-10,40.07916666307617,-123.070833322308,5.0,304.8400000000001,285.26,0.5861000000000001,0.55,0.0,0
1235,2019-06-18,40.07916666307617,-123.070833322308,9.0,300.1,290.48,0.5861000000000001,0.55,0.0,1
1236,2019-06-02,40.07916666307617,-123.06249998897543,5.0,297.94,290.9216931216929,0.5467000000000001,0.57,0.17867770791053772,0
1237,2019-06-10,40.07916666307617,-123.06249998897543,5.0,306.56,285.16,0.5369,0.57,0.0,0
1238,2019-06-18,40.07916666307617,-123.06249998897543,9.0,300.92,289.3,0.5369,0.57,0.0,1
1239,2019-06-02,40.07083332974358,-123.04583332231024,5.0,299.4000000000001,290.9216931216929,0.5325,0.37,0.17867770791053772,0
1240,2019-06-10,40.07083332974358,-123.04583332231024,5.0,308.46,282.46,0.5792,0.37,0.0,0
1241,2019-06-18,40.07083332974358,-123.04583332231024,9.0,300.88,288.92,0.5792,0.37,0.0,1
1242,2019-06-02,41.862499996249745,-122.72083332233936,5.0,305.6,290.76,0.5860000000000001,0.64,0.9658308029174804,0
1243,2019-06-10,41.862499996249745,-122.72083332233936,5.0,310.48,289.38,0.5703,0.64,0.0,0
1244,2019-06-18,41.862499996249745,-122.72083332233936,8.0,306.18,290.9216931216929,0.5703,0.64,0.0,1
1245,2019-06-02,40.07083332974358,-123.06249998897543,5.0,299.4000000000001,290.9216931216929,0.5226000000000001,0.45,0.17867770791053772,0
1246,2019-06-10,40.07083332974358,-123.06249998897543,5.0,308.02,283.7800000000001,0.5615,0.45,0.0,0
1247,2019-06-18,40.07083332974358,-123.06249998897543,9.0,299.82,288.0,0.5615,0.45,0.0,1
1248,2019-06-02,40.07083332974358,-123.03749998897766,5.0,299.36,290.9216931216929,0.5636,0.34,0.17867770791053772,0
1249,2019-06-10,40.07083332974358,-123.03749998897766,5.0,307.5,290.9216931216929,0.5516,0.34,0.0,0
1250,2019-06-18,40.07083332974358,-123.03749998897766,8.0,301.74,288.98,0.5516,0.34,0.0,1
1251,2019-06-02,33.8124999969709,-117.11249998950844,5.0,309.3387698986973,290.9216931216929,0.2464,0.68,0.0,0
1252,2019-06-10,33.8124999969709,-117.11249998950844,5.0,309.3387698986973,293.4000000000001,0.225,0.68,0.0,0
1253,2019-06-18,33.8124999969709,-117.11249998950844,5.0,316.92,288.64,0.225,0.68,0.0,0
1254,2019-06-02,34.92083333020494,-118.37083332272906,5.0,321.08,284.2800000000001,0.2066,0.51,0.36516714096069336,0
1255,2019-06-10,34.92083333020494,-118.37083332272906,5.0,309.3387698986973,290.9216931216929,0.1807,0.51,0.0,0
1256,2019-06-18,34.92083333020494,-118.37083332272906,5.0,326.1,294.98,0.1807,0.51,0.0,0
1257,2019-06-02,34.92916666353753,-120.47083332254091,9.0,309.3387698986973,290.9216931216929,0.3148,0.57,0.79236900806427,1
1258,2019-06-10,34.92916666353753,-120.47083332254091,5.0,309.3387698986973,286.98,0.2667,0.57,0.0,0
1259,2019-06-18,34.92916666353753,-120.47083332254091,5.0,303.26,286.66,0.2667,0.57,0.0,0
1260,2019-06-02,34.92083333020494,-120.47916665587351,9.0,309.3387698986973,290.9216931216929,0.3009,0.53,0.79236900806427,1
1261,2019-06-10,34.92083333020494,-120.47916665587351,5.0,309.3387698986973,286.8,0.4071,0.53,0.0,0
1262,2019-06-18,34.92083333020494,-120.47916665587351,5.0,305.26,286.16,0.4071,0.53,0.0,0
1263,2019-06-02,34.92916666353753,-120.49583332253869,5.0,309.3387698986973,290.9216931216929,0.4308,0.71,0.79236900806427,0
1264,2019-06-10,34.92916666353753,-120.49583332253869,5.0,309.3387698986973,286.48,0.4989,0.71,0.0,0
1265,2019-06-18,34.92916666353753,-120.49583332253869,5.0,303.16,286.56,0.4989,0.71,0.0,0
1266,2019-06-02,34.92916666353753,-120.48749998920609,5.0,309.3387698986973,290.9216931216929,0.2832,0.62,0.79236900806427,0
1267,2019-06-10,34.92916666353753,-120.48749998920609,5.0,309.3387698986973,286.64,0.3559,0.62,0.0,0
1268,2019-06-18,34.92916666353753,-120.48749998920609,5.0,303.22,286.56,0.3559,0.62,0.0,0
1269,2019-06-02,34.92083333020494,-120.48749998920609,5.0,309.3387698986973,290.9216931216929,0.3507,0.58,0.79236900806427,0
1270,2019-06-10,34.92083333020494,-120.48749998920609,5.0,309.3387698986973,286.5,0.3284,0.58,0.0,0
1271,2019-06-18,34.92083333020494,-120.48749998920609,5.0,304.02,286.26,0.3284,0.58,0.0,0
1272,2019-06-02,34.92916666353753,-120.47916665587351,5.0,309.3387698986973,290.9216931216929,0.2832,0.44,0.79236900806427,0
1273,2019-06-10,34.92916666353753,-120.47916665587351,5.0,309.3387698986973,286.64,0.3559,0.44,0.0,0
1274,2019-06-18,34.92916666353753,-120.47916665587351,5.0,303.22,286.56,0.3559,0.44,0.0,0
1275,2019-06-02,35.529166663483785,-119.25416665598324,5.0,308.7800000000001,291.04,0.3902,0.83,0.2768162488937378,0
1276,2019-06-10,35.529166663483785,-119.25416665598324,5.0,311.16,291.7,0.5022,0.83,0.0,0
1277,2019-06-18,35.529166663483785,-119.25416665598324,5.0,314.64,290.9216931216929,0.5022,0.83,0.09286237508058548,0
1278,2019-06-02,36.062499996769326,-118.17916665607956,5.0,309.3387698986973,280.24,0.4146,0.44,0.2159666866064072,0
1279,2019-06-10,36.062499996769326,-118.17916665607956,5.0,309.3387698986973,290.9216931216929,0.4123,0.44,0.05531160905957222,0
1280,2019-06-18,36.062499996769326,-118.17916665607956,5.0,305.76,284.94,0.4123,0.44,0.20838229358196256,0
1281,2019-06-02,36.062499996769326,-118.18749998941216,5.0,309.3387698986973,279.5,0.407,0.57,0.2159666866064072,0
1282,2019-06-10,36.062499996769326,-118.18749998941216,5.0,309.3387698986973,290.9216931216929,0.4105,0.57,0.05531160905957222,0
1283,2019-06-18,36.062499996769326,-118.18749998941216,5.0,305.3,284.3,0.4105,0.57,0.20838229358196256,0
1284,2019-06-02,35.84583333012208,-120.3041666558892,5.0,302.92,286.08,0.2235,0.78,0.9314374923706056,0
1285,2019-06-10,35.84583333012208,-120.3041666558892,5.0,309.3387698986973,290.9216931216929,0.1957,0.78,0.10575094819068907,0
1286,2019-06-18,35.84583333012208,-120.3041666558892,5.0,309.3387698986973,287.7,0.1957,0.78,0.0,0
1287,2019-06-02,36.570833330057134,-119.77916665593622,5.0,309.04,291.46,0.5122,0.88,0.14558354020118713,0
1288,2019-06-10,36.570833330057134,-119.77916665593622,5.0,309.3387698986973,290.9216931216929,0.4788,0.88,0.06907857954502106,0
1289,2019-06-18,36.570833330057134,-119.77916665593622,5.0,309.3387698986973,295.66,0.4788,0.88,0.04776959866285324,0
1290,2019-06-02,36.70416666337852,-119.6041666559519,5.0,309.24,291.72,0.51,0.83,0.4792359173297882,0
1291,2019-06-10,36.70416666337852,-119.6041666559519,5.0,309.36,290.9216931216929,0.4865,0.83,0.04212063550949097,0
1292,2019-06-18,36.70416666337852,-119.6041666559519,5.0,314.4000000000001,297.2800000000001,0.4865,0.83,0.5295761823654175,0
1293,2019-06-02,36.70416666337852,-119.61249998928447,5.0,309.22,291.7800000000001,0.44,0.77,0.4792359173297882,0
1294,2019-06-10,36.70416666337852,-119.61249998928447,5.0,310.06,290.9216931216929,0.4772,0.77,0.04212063550949097,0
1295,2019-06-18,36.70416666337852,-119.61249998928447,5.0,314.3400000000001,297.46,0.4772,0.77,0.5295761823654175,0
1296,2019-06-02,36.812499996702144,-119.74583332260588,5.0,315.1,295.88,0.3835,0.68,0.06790359318256378,0
1297,2019-06-10,36.812499996702144,-119.74583332260588,5.0,309.62,290.9216931216929,0.3696,0.68,0.0,0
1298,2019-06-18,36.812499996702144,-119.74583332260588,5.0,309.3387698986973,299.04,0.3696,0.68,0.3065961301326752,0
1299,2019-06-02,37.229166663331476,-120.33749998921955,5.0,307.64,292.0,0.4619,0.57,0.04752471297979355,0
1300,2019-06-10,37.229166663331476,-120.33749998921955,5.0,309.22,290.9216931216929,0.5126000000000001,0.57,0.0,0
1301,2019-06-18,37.229166663331476,-120.33749998921955,5.0,311.6,295.7,0.5126000000000001,0.57,0.25837641954422,0
1302,2019-06-02,37.6541666632934,-121.54583332244464,9.0,309.2800000000001,290.9216931216929,0.1936,0.71,0.23564471304416654,1
1303,2019-06-10,37.6541666632934,-121.54583332244464,5.0,321.5,290.9216931216929,0.1842,0.71,0.0,0
1304,2019-06-18,37.6541666632934,-121.54583332244464,5.0,319.76,293.56,0.1842,0.71,0.05606687441468239,0
1305,2019-06-02,37.6541666632934,-121.55416665577721,9.0,308.52,290.9216931216929,0.2056,0.86,0.23564471304416654,1
1306,2019-06-10,37.6541666632934,-121.55416665577721,5.0,321.06,290.9216931216929,0.1988,0.86,0.0,0
1307,2019-06-18,37.6541666632934,-121.55416665577721,5.0,319.7,293.48,0.1988,0.86,0.05606687441468239,0
1308,2019-06-02,38.18749999657896,-120.67083332252301,5.0,303.7800000000001,289.76,0.4556,0.67,0.4062204957008362,0
1309,2019-06-10,38.18749999657896,-120.67083332252301,5.0,303.48,290.9216931216929,0.4237,0.67,0.0,0
1310,2019-06-18,38.18749999657896,-120.67083332252301,5.0,312.04,292.36,0.4237,0.67,0.24226708710193634,0
1311,2019-06-02,38.2291666632419,-121.47083332245134,5.0,304.42,290.9216931216929,0.2743,0.84,0.5558187961578369,0
1312,2019-06-10,38.2291666632419,-121.47083332245134,5.0,315.18,290.9216931216929,0.4665,0.84,0.0,0
1313,2019-06-18,38.2291666632419,-121.47083332245134,8.0,312.38,290.06,0.4665,0.84,0.15024180710315704,1
1314,2019-06-02,38.2291666632419,-121.47916665578391,5.0,304.58,290.9216931216929,0.2931,0.81,0.5558187961578369,0
1315,2019-06-10,38.2291666632419,-121.47916665578391,5.0,313.36,290.9216931216929,0.4628,0.81,0.0,0
1316,2019-06-18,38.2291666632419,-121.47916665578391,8.0,310.7800000000001,289.76,0.4628,0.81,0.15024180710315704,1
1317,2019-06-02,38.445833329889155,-121.06249998915459,5.0,307.08,290.9216931216929,0.34550000000000003,0.9,0.4019579291343689,0
1318,2019-06-10,38.445833329889155,-121.06249998915459,5.0,320.48,290.9216931216929,0.302,0.9,0.0,0
1319,2019-06-18,38.445833329889155,-121.06249998915459,5.0,318.1,293.62,0.302,0.9,0.09100934863090517,0
1320,2019-06-02,38.720833329864526,-123.00416665564731,5.0,291.68,290.9216931216929,0.5148,0.62,0.0,0
1321,2019-06-10,38.720833329864526,-123.00416665564731,3.0,303.64,290.9216931216929,0.4614,0.62,0.0,0
1322,2019-06-18,38.720833329864526,-123.00416665564731,5.0,294.5,291.14,0.4614,0.62,0.0,0
1323,2019-06-02,39.820833329765975,-121.9374999890762,5.0,303.14,290.9216931216929,0.6101,0.68,0.362812876701355,0
1324,2019-06-10,39.820833329765975,-121.9374999890762,5.0,313.54,289.14,0.5271,0.68,0.0,0
1325,2019-06-18,39.820833329765975,-121.9374999890762,5.0,309.3387698986973,296.42,0.5271,0.68,0.0,0
1326,2019-06-02,39.820833329765975,-121.9291666557436,5.0,303.8,290.9216931216929,0.5844,0.71,0.362812876701355,0
1327,2019-06-10,39.820833329765975,-121.9291666557436,5.0,316.18,288.9000000000001,0.4831,0.71,0.0,0
1328,2019-06-18,39.820833329765975,-121.9291666557436,5.0,309.3387698986973,296.4000000000001,0.4831,0.71,0.0,0
1329,2019-06-02,40.08749999640875,-123.070833322308,5.0,296.86,290.9216931216929,0.4571,0.62,0.17867770791053772,0
1330,2019-06-10,40.08749999640875,-123.070833322308,5.0,307.5,285.6,0.5637,0.62,0.0,0
1331,2019-06-18,40.08749999640875,-123.070833322308,8.0,301.08,289.12,0.5637,0.62,0.0,1
1332,2019-06-02,37.670833329958576,-121.55416665577721,9.0,309.22,290.9216931216929,0.2017,0.78,0.23564471304416654,1
1333,2019-06-10,37.670833329958576,-121.55416665577721,5.0,320.08,290.9216931216929,0.1883,0.78,0.0,0
1334,2019-06-18,37.670833329958576,-121.55416665577721,5.0,319.1,294.18,0.1883,0.78,0.05606687441468239,0
1335,2019-06-02,39.720833329774926,-121.8791666557481,5.0,302.82,293.24,0.7676000000000001,0.57,0.362812876701355,0
1336,2019-06-10,39.720833329774926,-121.8791666557481,5.0,308.12,290.9216931216929,0.7342000000000001,0.57,0.0,0
1337,2019-06-18,39.720833329774926,-121.8791666557481,5.0,309.3387698986973,297.02,0.7342000000000001,0.57,0.0,0
1338,2019-06-02,40.07083332974358,-123.05416665564286,5.0,299.4000000000001,290.9216931216929,0.5226000000000001,0.45,0.17867770791053772,0
1339,2019-06-10,40.07083332974358,-123.05416665564286,5.0,308.02,283.7800000000001,0.5615,0.45,0.0,0
1340,2019-06-18,40.07083332974358,-123.05416665564286,9.0,299.82,288.0,0.5615,0.45,0.0,1
1341,2019-06-02,37.07916666334492,-120.39583332254765,5.0,304.08,291.44,0.7593000000000001,0.75,0.050522856414318085,0
1342,2019-06-10,37.07916666334492,-120.39583332254765,5.0,303.0,290.9216931216929,0.7329,0.75,0.0,0
1343,2019-06-18,37.07916666334492,-120.39583332254765,5.0,308.8400000000001,294.58,0.7329,0.75,0.1021335870027542,0
1344,2019-06-02,37.070833330012334,-120.39583332254765,5.0,305.92,291.4000000000001,0.3618,0.77,0.050522856414318085,0
1345,2019-06-10,37.070833330012334,-120.39583332254765,5.0,306.36,290.9216931216929,0.5257000000000001,0.77,0.0,0
1346,2019-06-18,37.070833330012334,-120.39583332254765,5.0,310.8,294.7800000000001,0.5257000000000001,0.77,0.1021335870027542,0
1353,2019-06-02,40.07916666307617,-123.05416665564286,5.0,297.68,290.9216931216929,0.5335,0.5,0.17867770791053772,0
1354,2019-06-10,40.07916666307617,-123.05416665564286,5.0,308.1,285.16,0.6148,0.5,0.0,0
1355,2019-06-18,40.07916666307617,-123.05416665564286,8.0,301.4000000000001,290.18,0.6148,0.5,0.0,1
1356,2019-06-02,35.120833330187025,-118.36249998939648,5.0,305.68,290.9216931216929,0.4693,0.17,0.36516714096069336,0
1357,2019-06-10,35.120833330187025,-118.36249998939648,5.0,309.3387698986973,290.9216931216929,0.30720000000000003,0.17,0.0,0
1358,2019-06-18,35.120833330187025,-118.36249998939648,5.0,320.48,289.2800000000001,0.30720000000000003,0.17,0.0,0
1359,2019-06-02,36.05416666343674,-118.9708333226753,5.0,314.04,290.9216931216929,0.3703,0.71,0.3107747435569763,0
1360,2019-06-10,36.05416666343674,-118.9708333226753,5.0,309.3387698986973,290.9216931216929,0.3629,0.71,0.0,0
1361,2019-06-18,36.05416666343674,-118.9708333226753,5.0,319.98,290.9216931216929,0.3629,0.71,0.34329620003700256,0
1362,2019-06-02,36.05416666343674,-118.97916665600788,5.0,314.26,290.9216931216929,0.3856,0.76,0.3107747435569763,0
1363,2019-06-10,36.05416666343674,-118.97916665600788,5.0,309.3387698986973,290.9216931216929,0.3799,0.76,0.0,0
1364,2019-06-18,36.05416666343674,-118.97916665600788,5.0,320.02,292.76,0.3799,0.76,0.34329620003700256,0
1365,2019-06-02,35.987499996776044,-121.29583332246702,5.0,301.72,286.62,0.3817,0.73,0.11263272911310195,0
1366,2019-06-10,35.987499996776044,-121.29583332246702,5.0,316.3400000000001,286.06,0.3497,0.73,0.09439399838447572,0
1367,2019-06-18,35.987499996776044,-121.29583332246702,5.0,309.3387698986973,288.12,0.3497,0.73,0.0,0
1368,2019-06-02,35.987499996776044,-121.3041666557996,5.0,301.46,286.44,0.4248,0.85,0.11263272911310195,0
1369,2019-06-10,35.987499996776044,-121.3041666557996,5.0,315.1,287.46,0.34290000000000004,0.85,0.09439399838447572,0
1370,2019-06-18,35.987499996776044,-121.3041666557996,5.0,309.3387698986973,287.96,0.34290000000000004,0.85,0.0,0
1371,2019-06-02,37.7874999966148,-118.96249998934273,5.0,309.3387698986973,290.9216931216929,0.3796,0.51,0.2381170392036438,0
1372,2019-06-10,37.7874999966148,-118.96249998934273,5.0,309.3387698986973,290.9216931216929,0.34940000000000004,0.51,0.0,0
1373,2019-06-18,37.7874999966148,-118.96249998934273,5.0,308.08,279.78000000000003,0.34940000000000004,0.51,0.10498836636543274,0
1374,2019-06-02,38.43749999655657,-121.07083332248719,5.0,307.7800000000001,290.9216931216929,0.3759,0.89,0.4019579291343689,0
1375,2019-06-10,38.43749999655657,-121.07083332248719,5.0,321.94,290.9216931216929,0.3028,0.89,0.0,0
