,date,lat,lon,mask,lst,lstn,ndvi,vcr,prec
4016,2019-06-18,37.32083332998994,-122.09583332239535,5.0,307.02,290.06,0.7262000000000001,57.0,0.0
4023,2019-06-02,32.604166663745815,-115.5708333229799,,,,,,-99.0
4024,2019-06-10,32.604166663745815,-115.5708333229799,,,,,,-99.0
4025,2019-06-18,32.604166663745815,-115.5708333229799,,,,,,-99.0
4026,2019-06-02,32.604166663745815,-115.57916665631248,,,,,,-99.0
4027,2019-06-10,32.604166663745815,-115.57916665631248,,,,,,-99.0
4028,2019-06-18,32.604166663745815,-115.57916665631248,,,,,,-99.0
4029,2019-06-02,32.53749999708512,-116.8958333228612,,,,,,0.0
4030,2019-06-10,32.53749999708512,-116.8958333228612,,,,,,0.0
4031,2019-06-18,32.53749999708512,-116.8958333228612,,,,,,0.0
4035,2019-06-02,32.53749999708512,-116.90416665619378,,,,,,0.0
4036,2019-06-10,32.53749999708512,-116.90416665619378,,,,,,0.0
4037,2019-06-18,32.53749999708512,-116.90416665619378,,,,,,0.0
4044,2019-06-02,35.34583333016687,-120.69583332252077,5.0,,,0.439,88.0,-99.0
4045,2019-06-10,35.34583333016687,-120.69583332252077,5.0,,,0.4156,88.0,-99.0
4046,2019-06-18,35.34583333016687,-120.69583332252077,5.0,304.06,286.54,0.4156,88.0,-99.0
4047,2019-06-02,35.354166663499456,-120.69583332252077,5.0,,,0.4888,72.0,-99.0
4048,2019-06-10,35.354166663499456,-120.69583332252077,5.0,,,0.48800000000000004,72.0,-99.0
4049,2019-06-18,35.354166663499456,-120.69583332252077,5.0,303.68,286.08,0.48800000000000004,72.0,-99.0
4050,2019-06-02,36.754166663374036,-119.037499989336,5.0,296.52,,0.7575000000000001,54.0,0.285332053899765
4051,2019-06-10,36.754166663374036,-119.037499989336,5.0,295.36,,0.7715000000000001,54.0,0.047036971896886826
4052,2019-06-18,36.754166663374036,-119.037499989336,8.0,301.82,,0.7715000000000001,54.0,0.6275004148483276
4062,2019-06-02,36.729166663376276,-119.62083332261707,5.0,309.66,291.64,0.4728,90.0,0.4792359173297882
4063,2019-06-10,36.729166663376276,-119.62083332261707,5.0,307.88,,0.4414,90.0,0.04212063550949097
4064,2019-06-18,36.729166663376276,-119.62083332261707,5.0,315.16,297.64,0.4414,90.0,0.5295761823654175
4065,2019-06-02,38.92916666317919,-122.5708333223528,5.0,304.16,,0.616,71.0,0.0
4066,2019-06-10,38.92916666317919,-122.5708333223528,5.0,310.02,,0.517,71.0,0.0
4067,2019-06-18,38.92916666317919,-122.5708333223528,5.0,,293.40000000000003,0.517,71.0,0.0
4071,2019-06-02,39.662499996446826,-122.20416665571898,5.0,302.86,,0.36960000000000004,44.0,0.7180651426315308
4072,2019-06-10,39.662499996446826,-122.20416665571898,5.0,314.98,,0.4242,44.0,0.0
4073,2019-06-18,39.662499996446826,-122.20416665571898,5.0,,297.1,0.4242,44.0,0.0
4074,2019-06-02,39.65416666311424,-122.26249998904709,5.0,306.34000000000003,,0.41910000000000003,34.0,0.7180651426315308
4075,2019-06-10,39.65416666311424,-122.26249998904709,5.0,316.64,,0.42360000000000003,34.0,0.0
4076,2019-06-18,39.65416666311424,-122.26249998904709,5.0,,297.40000000000003,0.42360000000000003,34.0,0.0
4080,2019-06-02,39.662499996446826,-122.26249998904709,5.0,304.68,,0.304,36.0,0.7180651426315308
4081,2019-06-10,39.662499996446826,-122.26249998904709,5.0,313.26,,0.30410000000000004,36.0,0.0
4082,2019-06-18,39.662499996446826,-122.26249998904709,8.0,,297.24,0.30410000000000004,36.0,0.0
4086,2019-06-02,39.662499996446826,-122.27083332237967,5.0,304.84000000000003,,0.35660000000000003,33.0,0.7180651426315308
4087,2019-06-10,39.662499996446826,-122.27083332237967,5.0,313.1,,0.48950000000000005,33.0,0.0
4088,2019-06-18,39.662499996446826,-122.27083332237967,8.0,,296.88,0.48950000000000005,33.0,0.0
4089,2019-06-02,39.73749999644011,-122.03749998906724,5.0,301.64,,0.7693,77.0,0.362812876701355
4090,2019-06-10,39.73749999644011,-122.03749998906724,5.0,309.88,,0.6814,77.0,0.0
4091,2019-06-18,39.73749999644011,-122.03749998906724,5.0,,296.82,0.6814,77.0,0.0
4095,2019-06-02,39.78749999643563,-122.10416665572794,5.0,304.26,,0.6892,66.0,0.362812876701355
4096,2019-06-10,39.78749999643563,-122.10416665572794,5.0,314.82,,0.6072000000000001,66.0,0.0
4097,2019-06-18,39.78749999643563,-122.10416665572794,5.0,,296.58,0.6072000000000001,66.0,0.0
4098,2019-06-02,39.73749999644011,-122.28749998904485,9.0,309.72,,0.3637,77.0,0.7180651426315308
4099,2019-06-10,39.73749999644011,-122.28749998904485,9.0,319.2,,0.33,77.0,0.0
4100,2019-06-18,39.73749999644011,-122.28749998904485,5.0,,298.02,0.33,77.0,0.0
4101,2019-06-02,39.90416666309184,-122.17916665572122,5.0,308.94,,0.4736,70.0,0.7517513036727905
4102,2019-06-10,39.90416666309184,-122.17916665572122,5.0,316.98,,0.454,70.0,0.0
4103,2019-06-18,39.90416666309184,-122.17916665572122,5.0,,296.82,0.454,70.0,0.0
4113,2019-06-02,36.74583333004145,-119.02083332267082,5.0,296.8,,0.7186,60.0,0.285332053899765
4114,2019-06-10,36.74583333004145,-119.02083332267082,5.0,296.38,,0.7496,60.0,0.047036971896886826
4115,2019-06-18,36.74583333004145,-119.02083332267082,8.0,302.40000000000003,,0.7496,60.0,0.6275004148483276
4116,2019-06-02,36.74583333004145,-119.037499989336,5.0,298.5,,0.7465,67.0,0.285332053899765
4117,2019-06-10,36.74583333004145,-119.037499989336,5.0,297.42,,0.7521,67.0,0.047036971896886826
4118,2019-06-18,36.74583333004145,-119.037499989336,8.0,304.0,,0.7521,67.0,0.6275004148483276
4119,2019-06-02,36.74583333004145,-119.02916665600341,5.0,297.66,,0.7207,67.0,0.285332053899765
4120,2019-06-10,36.74583333004145,-119.02916665600341,5.0,296.92,,0.7385,67.0,0.047036971896886826
4121,2019-06-18,36.74583333004145,-119.02916665600341,8.0,303.56,,0.7385,67.0,0.6275004148483276
4122,2019-06-02,36.754166663374036,-119.02916665600341,5.0,296.52,,0.7575000000000001,60.0,0.285332053899765
4123,2019-06-10,36.754166663374036,-119.02916665600341,5.0,295.36,,0.7715000000000001,60.0,0.047036971896886826
4124,2019-06-18,36.754166663374036,-119.02916665600341,8.0,301.82,,0.7715000000000001,60.0,0.6275004148483276
4167,2019-06-02,37.75416666328445,-121.72916665576153,5.0,303.44,,0.3148,71.0,0.3035140633583069
4168,2019-06-10,37.75416666328445,-121.72916665576153,5.0,312.98,,0.2681,71.0,0.13419927656650543
4169,2019-06-18,37.75416666328445,-121.72916665576153,5.0,315.64,289.82,0.2681,71.0,0.0
4185,2019-06-02,37.31249999665735,-122.09583332239535,5.0,297.24,287.02,0.6255000000000001,61.0,0.14857985079288483
4186,2019-06-10,37.31249999665735,-122.09583332239535,5.0,310.98,,0.7328,61.0,0.0
4187,2019-06-18,37.31249999665735,-122.09583332239535,5.0,307.26,290.14,0.7328,61.0,0.0
4194,2019-06-02,35.462499996823084,-120.49583332253869,5.0,305.2,285.64,0.36860000000000004,74.0,0.6116780042648315
4195,2019-06-10,35.462499996823084,-120.49583332253869,5.0,,287.18,0.3406,74.0,0.05567704886198044
4196,2019-06-18,35.462499996823084,-120.49583332253869,5.0,,288.42,0.3406,74.0,0.0
4200,2019-06-02,35.462499996823084,-120.4874999892061,5.0,306.02,286.12,0.3551,72.0,0.6116780042648315
4201,2019-06-10,35.462499996823084,-120.4874999892061,5.0,,287.16,0.3341,72.0,0.05567704886198044
4202,2019-06-18,35.462499996823084,-120.4874999892061,5.0,,288.66,0.3341,72.0,0.0
4203,2019-06-02,35.47083333015567,-120.50416665587127,5.0,305.62,285.58,0.3719,84.0,0.6116780042648315
4204,2019-06-10,35.47083333015567,-120.50416665587127,5.0,,286.56,0.3413,84.0,0.05567704886198044
4205,2019-06-18,35.47083333015567,-120.50416665587127,5.0,,288.28000000000003,0.3413,84.0,0.0
4206,2019-06-02,36.06249999676933,-119.2291666559855,5.0,311.8,290.46,0.2844,86.0,0.4430111050605774
4207,2019-06-10,36.06249999676933,-119.2291666559855,5.0,314.72,,0.3189,86.0,0.048438481986522675
4208,2019-06-18,36.06249999676933,-119.2291666559855,8.0,314.38,,0.3189,86.0,0.0
4218,2019-06-02,37.45416666331133,-120.49583332253869,5.0,307.0,290.96,0.42150000000000004,65.0,0.0
4219,2019-06-10,37.45416666331133,-120.49583332253869,5.0,311.52,,0.4041,65.0,0.0
4220,2019-06-18,37.45416666331133,-120.49583332253869,5.0,312.86,295.12,0.4041,65.0,0.0
4221,2019-06-02,37.44583332997874,-120.50416665587127,5.0,307.04,291.02,0.4309,84.0,0.0
4222,2019-06-10,37.44583332997874,-120.50416665587127,5.0,312.36,,0.4778,84.0,0.0
4223,2019-06-18,37.44583332997874,-120.50416665587127,5.0,312.38,296.2,0.4778,84.0,0.0
4224,2019-06-02,37.45416666331133,-120.50416665587127,5.0,306.5,290.58,0.35650000000000004,81.0,0.0
4225,2019-06-10,37.45416666331133,-120.50416665587127,5.0,312.0,,0.368,81.0,0.0
4226,2019-06-18,37.45416666331133,-120.50416665587127,5.0,311.24,295.12,0.368,81.0,0.0
4230,2019-06-02,38.87083332985108,-121.91249998907844,5.0,304.40000000000003,,0.2462,73.0,0.07309240102767944
4231,2019-06-10,38.87083332985108,-121.91249998907844,5.0,306.76,,0.6063000000000001,73.0,0.0
4232,2019-06-18,38.87083332985108,-121.91249998907844,5.0,,293.6,0.6063000000000001,73.0,0.0
4233,2019-06-02,38.85416666318591,-121.96249998907396,5.0,305.86,,0.45790000000000003,77.0,0.07309240102767944
4234,2019-06-10,38.85416666318591,-121.96249998907396,5.0,309.02,,0.45990000000000003,77.0,0.0
4235,2019-06-18,38.85416666318591,-121.96249998907396,5.0,,293.8,0.45990000000000003,77.0,0.0
4236,2019-06-02,39.52916666312544,-119.89583332259244,,,,,,-99.0
4237,2019-06-10,39.52916666312544,-119.89583332259244,,,,,,-99.0
4238,2019-06-18,39.52916666312544,-119.89583332259244,,,,,,-99.0
4266,2019-06-02,37.329166663322525,-121.70416665576377,5.0,298.98,,0.5972000000000001,81.0,0.1621328443288803
4267,2019-06-10,37.329166663322525,-121.70416665576377,5.0,310.28000000000003,,0.536,81.0,0.0
4268,2019-06-18,37.329166663322525,-121.70416665576377,5.0,306.76,288.02,0.536,81.0,0.0
4269,2019-06-02,38.470833329886915,-121.04583332248941,5.0,304.8,,0.4197,82.0,0.4019579291343689
4270,2019-06-10,38.470833329886915,-121.04583332248941,5.0,311.74,,0.3733,82.0,0.0
4271,2019-06-18,38.470833329886915,-121.04583332248941,5.0,315.02,294.06,0.3733,82.0,0.09100934863090515
4272,2019-06-02,38.470833329886915,-121.054166655822,5.0,305.58,,0.4433,81.0,0.4019579291343689
4273,2019-06-10,38.470833329886915,-121.054166655822,5.0,312.0,,0.38880000000000003,81.0,0.0
4274,2019-06-18,38.470833329886915,-121.054166655822,5.0,315.06,293.04,0.38880000000000003,81.0,0.09100934863090515
4278,2019-06-02,38.4791666632195,-121.04583332248941,5.0,305.16,,0.446,82.0,0.4019579291343689
4279,2019-06-10,38.4791666632195,-121.04583332248941,5.0,312.28000000000003,,0.3448,82.0,0.0
4280,2019-06-18,38.4791666632195,-121.04583332248941,5.0,314.98,293.74,0.3448,82.0,0.09100934863090515
4281,2019-06-02,38.4791666632195,-121.054166655822,5.0,305.16,,0.446,85.0,0.4019579291343689
4282,2019-06-10,38.4791666632195,-121.054166655822,5.0,312.28000000000003,,0.3448,85.0,0.0
4283,2019-06-18,38.4791666632195,-121.054166655822,5.0,314.98,293.74,0.3448,85.0,0.09100934863090515
4290,2019-06-02,38.53749999654761,-121.91249998907844,5.0,303.58,,0.49520000000000003,66.0,0.2735011577606201
4291,2019-06-10,38.53749999654761,-121.91249998907844,5.0,303.68,,0.5678000000000001,66.0,0.0
4292,2019-06-18,38.53749999654761,-121.91249998907844,5.0,,291.86,0.5678000000000001,66.0,0.0
4293,2019-06-02,38.94583332984436,-121.55416665577721,5.0,299.34000000000003,,0.6257,82.0,0.9322986602783203
4294,2019-06-10,38.94583332984436,-121.55416665577721,5.0,294.22,,0.6601,82.0,0.0
4295,2019-06-18,38.94583332984436,-121.55416665577721,5.0,308.62,294.14,0.6601,82.0,0.0
4314,2019-06-02,39.745833329772694,-122.28749998904485,5.0,309.3,,0.45740000000000003,71.0,0.7180651426315308
4315,2019-06-10,39.745833329772694,-122.28749998904485,5.0,320.2,,0.41090000000000004,71.0,0.0
4316,2019-06-18,39.745833329772694,-122.28749998904485,5.0,,296.8,0.41090000000000004,71.0,0.0
4317,2019-06-02,39.895833329759256,-122.17916665572122,5.0,308.6,,0.5482,79.0,0.7517513036727905
4318,2019-06-10,39.895833329759256,-122.17916665572122,5.0,316.74,289.48,0.5357000000000001,79.0,0.0
4319,2019-06-18,39.895833329759256,-122.17916665572122,5.0,,296.56,0.5357000000000001,79.0,0.0
4359,2019-06-02,37.487499996641674,-121.26249998913667,5.0,307.88,,0.3216,75.0,0.07961396127939224
4360,2019-06-10,37.487499996641674,-121.26249998913667,5.0,314.12,,0.3095,75.0,0.0
4361,2019-06-18,37.487499996641674,-121.26249998913667,5.0,316.78000000000003,294.54,0.3095,75.0,0.0
4362,2019-06-02,37.487499996641674,-121.25416665580408,5.0,308.38,,0.2853,79.0,0.07961396127939224
4363,2019-06-10,37.487499996641674,-121.25416665580408,5.0,312.68,,0.2854,79.0,0.0
4364,2019-06-18,37.487499996641674,-121.25416665580408,5.0,316.92,294.66,0.2854,79.0,0.0
4365,2019-06-02,37.487499996641674,-121.27083332246926,5.0,307.88,,0.3119,89.0,0.07961396127939224
4366,2019-06-10,37.487499996641674,-121.27083332246926,5.0,315.84000000000003,,0.30560000000000004,89.0,0.0
4367,2019-06-18,37.487499996641674,-121.27083332246926,5.0,316.78000000000003,294.62,0.30560000000000004,89.0,0.0
4386,2019-06-02,37.47916666330909,-121.25416665580408,5.0,308.90000000000003,,0.34950000000000003,73.0,0.07961396127939224
4387,2019-06-10,37.47916666330909,-121.25416665580408,5.0,312.2,,0.30970000000000003,73.0,0.0
4388,2019-06-18,37.47916666330909,-121.25416665580408,5.0,317.76,294.90000000000003,0.30970000000000003,73.0,0.0
4389,2019-06-02,37.47916666330909,-121.27083332246926,5.0,309.2,,0.2999,87.0,0.07961396127939224
4390,2019-06-10,37.47916666330909,-121.27083332246926,5.0,314.66,,0.2859,87.0,0.0
4391,2019-06-18,37.47916666330909,-121.27083332246926,5.0,318.02,294.68,0.2859,87.0,0.0
4392,2019-06-02,37.47916666330909,-121.26249998913667,5.0,309.0,,0.2884,88.0,0.07961396127939224
4393,2019-06-10,37.47916666330909,-121.26249998913667,5.0,313.96,,0.2862,88.0,0.0
4394,2019-06-18,37.47916666330909,-121.26249998913667,5.0,317.88,294.78000000000003,0.2862,88.0,0.0
4404,2019-06-02,37.4708333299765,-121.2458333224715,5.0,309.12,,0.3123,73.0,0.07961396127939224
4405,2019-06-10,37.4708333299765,-121.2458333224715,5.0,312.68,,0.2768,73.0,0.0
4406,2019-06-18,37.4708333299765,-121.2458333224715,5.0,318.46,294.98,0.2768,73.0,0.0
4407,2019-06-02,37.4708333299765,-121.26249998913667,5.0,309.54,,0.2978,87.0,0.07961396127939224
4408,2019-06-10,37.4708333299765,-121.26249998913667,5.0,313.78000000000003,,0.2798,87.0,0.0
4409,2019-06-18,37.4708333299765,-121.26249998913667,5.0,318.56,294.94,0.2798,87.0,0.0
4410,2019-06-02,37.4708333299765,-121.25416665580408,5.0,309.54,,0.2978,79.0,0.07961396127939224
4411,2019-06-10,37.4708333299765,-121.25416665580408,5.0,313.78000000000003,,0.2798,79.0,0.0
4412,2019-06-18,37.4708333299765,-121.25416665580408,5.0,318.56,294.94,0.2798,79.0,0.0
4428,2019-06-02,37.49583332997426,-121.98749998907172,5.0,301.5,,0.4282,81.0,0.1622900366783142
4429,2019-06-10,37.49583332997426,-121.98749998907172,5.0,314.5,,0.3825,81.0,0.14742515981197357
4430,2019-06-18,37.49583332997426,-121.98749998907172,5.0,310.76,289.42,0.3825,81.0,0.0
4446,2019-06-02,36.604166663387474,-120.22083332256332,5.0,309.74,,0.5061,51.0,0.08678120374679565
4447,2019-06-10,36.604166663387474,-120.22083332256332,5.0,314.76,,0.5820000000000001,51.0,0.059452470391988754
4448,2019-06-18,36.604166663387474,-120.22083332256332,5.0,,295.22,0.5820000000000001,51.0,0.0
4449,2019-06-02,36.06249999676933,-119.22083332265291,5.0,311.8,290.46,0.2844,85.0,0.4430111050605774
4450,2019-06-10,36.06249999676933,-119.22083332265291,5.0,314.72,,0.3189,85.0,0.048438481986522675
4451,2019-06-18,36.06249999676933,-119.22083332265291,8.0,314.38,,0.3189,85.0,0.0
4461,2019-06-02,34.579166663568884,-117.42083332281416,5.0,322.98,287.22,0.1371,23.0,0.07577026635408401
4462,2019-06-10,34.579166663568884,-117.42083332281416,5.0,,292.08,0.1375,23.0,0.0
4463,2019-06-18,34.579166663568884,-117.42083332281416,5.0,327.0,290.34000000000003,0.1375,23.0,0.0
4470,2019-06-02,33.28749999701793,-115.51249998965179,5.0,318.5,295.62,0.4046,49.0,0.0
4471,2019-06-10,33.28749999701793,-115.51249998965179,5.0,,298.92,0.3391,49.0,0.0
4472,2019-06-18,33.28749999701793,-115.51249998965179,5.0,323.86,295.02,0.3391,49.0,0.0
4473,2019-06-02,33.304166663683105,-115.52916665631696,5.0,318.58,295.6,0.1553,44.0,0.0
4474,2019-06-10,33.304166663683105,-115.52916665631696,5.0,,298.90000000000003,0.1126,44.0,0.0
4475,2019-06-18,33.304166663683105,-115.52916665631696,5.0,323.74,294.6,0.1126,44.0,0.0
4476,2019-06-02,33.36249999701121,-117.38749998948381,5.0,,,0.3534,85.0,-99.0
4477,2019-06-10,33.36249999701121,-117.38749998948381,5.0,,288.16,0.31620000000000004,85.0,-99.0
4478,2019-06-18,33.36249999701121,-117.38749998948381,5.0,,,0.31620000000000004,85.0,-99.0
4482,2019-06-02,34.20416666360248,-117.7708333227828,5.0,,285.24,0.5492,66.0,0.0
4483,2019-06-10,34.20416666360248,-117.7708333227828,5.0,,292.72,0.6026,66.0,0.0
4484,2019-06-18,34.20416666360248,-117.7708333227828,5.0,301.58,287.08,0.6026,66.0,0.0
4494,2019-06-02,35.44583333015791,-119.30416665597878,5.0,307.56,290.6,0.618,74.0,0.2768162488937378
4495,2019-06-10,35.44583333015791,-119.30416665597878,5.0,312.54,290.12,0.7455,74.0,0.0
4496,2019-06-18,35.44583333015791,-119.30416665597878,5.0,312.3,,0.7455,74.0,0.09286237508058548
4497,2019-06-02,35.57083333014671,-119.20416665598773,5.0,309.44,291.06,0.4621,49.0,0.2768162488937378
4498,2019-06-10,35.57083333014671,-119.20416665598773,5.0,313.12,290.64,0.622,49.0,0.0
4499,2019-06-18,35.57083333014671,-119.20416665598773,5.0,314.8,291.12,0.622,49.0,0.09286237508058548
4503,2019-06-02,36.370833330075044,-119.25416665598325,5.0,308.40000000000003,,0.6914,85.0,0.42896246910095215
4504,2019-06-10,36.370833330075044,-119.25416665598325,5.0,306.42,,0.6321,85.0,0.04272722452878952
4505,2019-06-18,36.370833330075044,-119.25416665598325,5.0,312.54,,0.6321,85.0,0.20734691619873047
4509,2019-06-02,36.4624999967335,-119.58749998928673,5.0,305.92,291.3,0.552,81.0,0.26070326566696167
4510,2019-06-10,36.4624999967335,-119.58749998928673,5.0,310.74,,0.5403,81.0,0.03828103095293045
4511,2019-06-18,36.4624999967335,-119.58749998928673,9.0,311.24,294.82,0.5403,81.0,0.09199796617031097
4512,2019-06-02,37.587499996632715,-120.77083332251405,5.0,303.14,292.76,0.5371,71.0,0.0
4513,2019-06-10,37.587499996632715,-120.77083332251405,5.0,308.90000000000003,,0.6041000000000001,71.0,0.0
4514,2019-06-18,37.587499996632715,-120.77083332251405,5.0,307.8,295.44,0.6041000000000001,71.0,0.30400025844573975
4515,2019-06-02,37.612499996630476,-120.81249998917698,5.0,303.94,292.58,0.5873,72.0,0.0
4516,2019-06-10,37.612499996630476,-120.81249998917698,5.0,305.90000000000003,,0.603,72.0,0.0
4517,2019-06-18,37.612499996630476,-120.81249998917698,5.0,308.28000000000003,295.12,0.603,72.0,0.30400025844573975
4518,2019-06-02,37.87916666327325,-121.00416665582648,5.0,308.0,,0.3975,72.0,0.04837349057197571
4519,2019-06-10,37.87916666327325,-121.00416665582648,5.0,311.52,,0.4597,72.0,0.0
4520,2019-06-18,37.87916666327325,-121.00416665582648,5.0,313.2,293.2,0.4597,72.0,0.0
4521,2019-06-02,38.84583332985332,-120.76249998918146,5.0,298.44,287.82,0.7796000000000001,42.0,0.8161831498146057
4522,2019-06-10,38.84583332985332,-120.76249998918146,5.0,299.74,,0.8146,42.0,0.0
4523,2019-06-18,38.84583332985332,-120.76249998918146,5.0,305.74,291.86,0.8146,42.0,0.2450486272573471
4524,2019-06-02,39.070833329833164,-122.12083332239311,5.0,302.26,,0.6393,91.0,0.13935524225234985
4525,2019-06-10,39.070833329833164,-122.12083332239311,5.0,303.5,289.18,0.48210000000000003,91.0,0.0
4526,2019-06-18,39.070833329833164,-122.12083332239311,5.0,,296.14,0.48210000000000003,91.0,0.0
4542,2019-06-02,40.17083332973462,-122.15416665572346,5.0,304.1,,0.6191,82.0,0.1385890394449234
4543,2019-06-10,40.17083332973462,-122.15416665572346,5.0,312.72,,0.6453,82.0,0.0
4544,2019-06-18,40.17083332973462,-122.15416665572346,5.0,,296.68,0.6453,82.0,0.0
4545,2019-06-02,40.17083332973462,-122.16249998905604,5.0,304.02,,0.5261,78.0,0.1385890394449234
4546,2019-06-10,40.17083332973462,-122.16249998905604,5.0,310.26,,0.5826,78.0,0.0
4547,2019-06-18,40.17083332973462,-122.16249998905604,5.0,,296.52,0.5826,78.0,0.0
4548,2019-06-02,39.65416666311424,-122.1874999890538,5.0,302.68,,0.5133,86.0,0.7180651426315308
4549,2019-06-10,39.65416666311424,-122.1874999890538,5.0,314.14,,0.5127,86.0,0.0
4550,2019-06-18,39.65416666311424,-122.1874999890538,5.0,,297.32,0.5127,86.0,0.0
4554,2019-06-02,38.48749999655209,-119.61249998928449,5.0,281.16,275.48,0.5158,45.0,0.28745797276496887
4555,2019-06-10,38.48749999655209,-119.61249998928449,5.0,,,0.6385000000000001,45.0,0.10894325375556946
4556,2019-06-18,38.48749999655209,-119.61249998928449,5.0,297.1,280.90000000000003,0.6385000000000001,45.0,0.1096750795841217
4569,2019-06-02,36.66249999671558,-120.12916665590487,5.0,307.22,,0.17550000000000002,22.0,0.04833521693944931
4570,2019-06-10,36.66249999671558,-120.12916665590487,5.0,310.98,,0.16640000000000002,22.0,0.03663624823093414
4571,2019-06-18,36.66249999671558,-120.12916665590487,5.0,,295.72,0.16640000000000002,22.0,0.22917665541172028
4572,2019-06-02,36.74583333004145,-121.60416665577273,5.0,,,0.2553,38.0,0.0397433266043663
4573,2019-06-10,36.74583333004145,-121.60416665577273,5.0,,,0.3141,38.0,0.04730946570634842
4574,2019-06-18,36.74583333004145,-121.60416665577273,5.0,,,0.3141,38.0,0.0
4575,2019-06-02,36.51249999672902,-119.82083332259916,5.0,308.5,291.36,0.5986,77.0,0.14558354020118713
4576,2019-06-10,36.51249999672902,-119.82083332259916,5.0,312.40000000000003,,0.5247,77.0,0.06907857954502106
4577,2019-06-18,36.51249999672902,-119.82083332259916,5.0,,293.74,0.5247,77.0,0.04776959866285324
4578,2019-06-02,36.50416666339643,-119.7958333226014,5.0,306.96,291.44,0.5785,86.0,0.14558354020118713
4579,2019-06-10,36.50416666339643,-119.7958333226014,5.0,308.66,,0.5619000000000001,86.0,0.06907857954502106
4580,2019-06-18,36.50416666339643,-119.7958333226014,5.0,,295.0,0.5619000000000001,86.0,0.04776959866285324
4581,2019-06-02,36.495833330063846,-119.7958333226014,5.0,307.08,290.86,0.5394,76.0,0.14558354020118713
4582,2019-06-10,36.495833330063846,-119.7958333226014,5.0,310.14,,0.4414,76.0,0.06907857954502106
4583,2019-06-18,36.495833330063846,-119.7958333226014,5.0,,294.26,0.4414,76.0,0.04776959866285324
4587,2019-06-02,36.370833330075044,-119.26249998931584,5.0,309.64,,0.5843,79.0,0.42896246910095215
4588,2019-06-10,36.370833330075044,-119.26249998931584,5.0,307.92,,0.448,79.0,0.04272722452878952
4589,2019-06-18,36.370833330075044,-119.26249998931584,5.0,313.98,,0.448,79.0,0.20734691619873047
4599,2019-06-02,34.8208333302139,-118.74583332269546,5.0,308.58,,0.2728,28.0,0.5208064317703247
4600,2019-06-10,34.8208333302139,-118.74583332269546,5.0,,,0.34990000000000004,28.0,0.0
4601,2019-06-18,34.8208333302139,-118.74583332269546,5.0,,293.38,0.34990000000000004,28.0,0.0
4638,2019-06-02,33.379166663676386,-117.40416665614899,5.0,,,0.4015,78.0,0.0
4639,2019-06-10,33.379166663676386,-117.40416665614899,5.0,,288.90000000000003,0.3285,78.0,0.0
4640,2019-06-18,33.379166663676386,-117.40416665614899,5.0,,,0.3285,78.0,0.0
4647,2019-06-02,36.32083333007952,-119.39583332263723,5.0,315.84000000000003,292.54,0.2595,54.0,0.28019455075263977
4648,2019-06-10,36.32083333007952,-119.39583332263723,5.0,319.14,,0.3639,54.0,0.11893203109502792
4649,2019-06-18,36.32083333007952,-119.39583332263723,5.0,318.68,,0.3639,54.0,0.05900389328598976
4650,2019-06-02,36.04583333010416,-121.18749998914339,5.0,299.5,286.46,0.5,74.0,0.11263272911310196
4651,2019-06-10,36.04583333010416,-121.18749998914339,5.0,314.36,290.5,0.4334,74.0,0.09439399838447571
4652,2019-06-18,36.04583333010416,-121.18749998914339,5.0,,288.74,0.4334,74.0,0.0
4653,2019-06-02,36.054166663436746,-121.18749998914339,5.0,299.24,286.86,0.4645,76.0,0.11263272911310196
4654,2019-06-10,36.054166663436746,-121.18749998914339,5.0,313.72,291.54,0.43010000000000004,76.0,0.09439399838447571
4655,2019-06-18,36.054166663436746,-121.18749998914339,5.0,,288.98,0.43010000000000004,76.0,0.0
4656,2019-06-02,38.4791666632195,-119.6041666559519,5.0,286.02,275.3,0.4259,54.0,0.28745797276496887
4657,2019-06-10,38.4791666632195,-119.6041666559519,5.0,289.48,,0.4616,54.0,0.10894325375556946
4658,2019-06-18,38.4791666632195,-119.6041666559519,5.0,300.90000000000003,281.40000000000003,0.4616,54.0,0.1096750795841217
4662,2019-06-02,39.27083332981525,-121.67916665576601,5.0,303.96,,0.47050000000000003,70.0,0.246931791305542
4663,2019-06-10,39.27083332981525,-121.67916665576601,5.0,306.8,,0.47440000000000004,70.0,0.0
4664,2019-06-18,39.27083332981525,-121.67916665576601,5.0,312.86,296.76,0.47440000000000004,70.0,0.0
4668,2019-06-02,39.65416666311424,-122.27083332237967,5.0,306.34000000000003,,0.42200000000000004,36.0,0.7180651426315308
4669,2019-06-10,39.65416666311424,-122.27083332237967,5.0,316.04,,0.4428,36.0,0.0
4670,2019-06-18,39.65416666311424,-122.27083332237967,5.0,,297.08,0.4428,36.0,0.0
4671,2019-06-02,37.1541666633382,-120.22916665589591,5.0,303.24,291.62,0.6615,72.0,0.04752471297979355
4672,2019-06-10,37.1541666633382,-120.22916665589591,5.0,304.40000000000003,,0.659,72.0,0.0
4673,2019-06-18,37.1541666633382,-120.22916665589591,5.0,307.78000000000003,294.5,0.659,72.0,0.25837641954421997
4674,2019-06-02,37.16249999667079,-120.22916665589591,5.0,304.24,291.54,0.7793,70.0,0.04752471297979355
4675,2019-06-10,37.16249999667079,-120.22916665589591,5.0,304.98,,0.6985,70.0,0.0
